category,shopping_mall,age,quantity,price,month
1,7,29,4,32,7
2,2,51,4,24,9
1,2,17,0,25,2
1,5,15,2,28,0
0,4,4,4,17,5
3,6,1,2,4,0
4,5,49,4,36,3
1,2,20,0,25,7
3,3,11,2,4,0
5,8,24,1,6,1
2,4,28,2,20,8
3,4,1,3,5,7
7,4,13,2,19,1
3,4,27,2,4,8
7,3,10,0,10,11
4,4,29,0,27,9
4,6,21,4,36,7
4,5,47,0,27,9
0,7,16,4,17,8
2,9,45,0,11,6
1,2,33,1,26,3
7,5,20,0,10,1
0,4,25,0,3,9
3,5,5,0,0,2
3,5,51,1,1,3
2,4,19,3,22,11
7,5,21,3,21,4
1,9,17,4,32,4
4,6,45,4,36,2
5,4,6,2,9,7
6,6,25,4,39,8
1,4,38,2,28,2
1,5,4,0,25,9
5,5,21,4,14,11
2,3,45,0,11,3
1,5,43,2,28,3
1,5,38,1,26,9
3,3,48,2,4,6
2,8,20,4,24,10
1,6,39,1,26,6
1,6,14,2,28,0
4,8,33,1,31,3
2,1,6,4,24,10
3,5,23,3,5,7
5,8,51,2,9,0
3,2,33,0,0,8
7,6,0,2,19,2
7,3,24,2,19,0
6,2,11,1,34,7
6,3,2,3,38,7
1,4,41,1,26,6
5,4,50,3,13,3
6,5,45,1,34,4
0,5,33,2,12,4
6,8,11,1,34,1
1,3,15,0,25,5
2,7,34,1,18,7
4,4,45,3,35,7
3,1,21,3,5,10
6,4,51,0,29,8
1,8,8,1,26,9
0,3,37,2,12,7
3,2,9,4,7,1
1,3,7,0,25,9
1,9,13,1,26,6
2,5,4,4,24,5
4,4,24,4,36,0
4,4,4,3,35,2
1,5,13,4,32,6
4,0,13,1,31,0
1,6,8,1,26,1
0,3,31,1,8,8
0,7,32,0,3,2
5,6,11,4,14,9
6,4,26,4,39,11
6,0,21,4,39,5
7,5,41,3,21,4
1,8,41,4,32,2
1,3,36,2,28,3
1,5,51,2,28,0
2,4,37,2,20,11
7,1,46,2,19,10
7,7,50,1,16,6
7,4,21,2,19,6
5,0,12,2,9,1
1,3,17,3,30,7
0,6,39,3,15,6
1,4,30,0,25,5
2,7,32,2,20,11
1,5,2,3,30,1
0,1,33,3,15,5
3,1,46,3,5,1
7,7,50,4,23,10
1,6,36,4,32,9
7,4,8,0,10,5
3,2,3,1,1,4
1,5,32,3,30,10
2,7,2,1,18,5
3,5,8,0,0,9
3,3,12,0,0,1
2,4,12,4,24,7
3,5,47,0,0,3
1,1,28,2,28,9
1,4,13,4,32,5
1,5,48,2,28,10
1,5,18,2,28,11
7,4,34,3,21,2
2,0,20,4,24,2
2,3,41,1,18,4
4,4,23,3,35,4
1,3,41,2,28,11
4,6,27,1,31,4
0,4,47,1,8,0
3,3,23,1,1,4
3,1,43,4,7,5
6,8,20,1,34,1
0,5,18,2,12,7
4,9,29,2,33,4
4,9,20,0,27,8
4,4,27,3,35,0
1,5,50,2,28,9
7,2,50,1,16,10
1,7,27,4,32,4
3,8,47,3,5,11
2,5,19,3,22,3
1,8,48,0,25,3
0,5,26,2,12,7
7,5,24,3,21,10
1,5,9,1,26,10
1,6,32,0,25,8
3,6,32,2,4,0
2,1,23,2,20,3
3,5,48,2,4,1
4,4,6,4,36,7
2,5,46,2,20,5
1,5,5,0,25,4
1,6,15,0,25,8
5,4,35,4,14,11
5,3,47,1,6,4
4,2,45,4,36,9
1,3,41,2,28,3
7,4,34,0,10,0
1,3,5,1,26,1
2,5,10,0,11,7
4,5,16,1,31,3
5,5,17,3,13,1
1,5,51,0,25,3
2,5,19,1,18,11
4,4,9,4,36,6
4,0,21,2,33,8
3,6,18,4,7,11
2,4,33,1,18,1
6,4,29,0,29,2
1,1,31,2,28,9
4,8,16,4,36,11
1,5,16,4,32,5
1,5,35,3,30,0
3,3,27,2,4,6
3,7,18,1,1,1
4,9,10,1,31,11
6,5,29,0,29,8
1,3,24,4,32,3
3,6,3,0,0,4
4,6,15,2,33,9
1,4,40,0,25,3
0,1,15,0,3,10
2,5,23,3,22,0
1,6,8,0,25,11
4,6,32,4,36,11
1,8,46,3,30,4
4,0,4,3,35,11
0,5,47,0,3,0
1,6,9,3,30,4
4,3,15,3,35,1
0,3,5,3,15,10
2,3,38,4,24,3
1,5,6,4,32,3
1,6,41,1,26,11
1,4,6,2,28,11
3,2,25,2,4,11
1,5,11,1,26,10
3,2,50,0,0,10
2,5,35,4,24,0
3,9,9,3,5,2
4,4,45,0,27,0
1,5,46,4,32,2
1,7,16,0,25,3
1,9,18,1,26,9
2,1,50,1,18,11
1,4,37,3,30,11
1,9,40,1,26,11
7,5,8,2,19,1
1,3,34,0,25,6
5,9,22,1,6,6
7,1,25,4,23,7
3,3,35,3,5,3
3,4,50,4,7,11
1,2,4,0,25,5
7,5,32,0,10,9
5,6,19,4,14,11
2,0,12,3,22,1
2,6,25,1,18,5
1,6,21,2,28,9
2,1,36,3,22,3
5,6,42,0,2,10
4,4,10,2,33,2
1,6,5,2,28,0
4,4,32,4,36,1
3,5,23,0,0,8
6,6,37,4,39,4
7,7,0,4,23,6
0,9,15,0,3,7
3,2,50,4,7,4
2,5,38,3,22,7
2,2,8,4,24,3
1,7,38,3,30,8
1,4,20,4,32,4
2,4,36,3,22,2
5,5,41,2,9,11
1,8,21,1,26,1
2,5,37,2,20,8
1,5,11,0,25,4
5,2,26,1,6,5
1,4,21,1,26,2
3,8,3,3,5,5
2,3,37,1,18,5
2,6,30,3,22,4
1,4,9,1,26,6
2,3,7,2,20,3
2,6,7,3,22,9
6,5,13,4,39,8
1,9,45,2,28,10
3,5,50,0,0,4
1,6,46,2,28,3
1,5,20,0,25,6
7,5,47,4,23,3
1,5,8,0,25,5
6,1,40,3,38,8
2,5,17,3,22,6
4,5,34,2,33,1
3,4,31,4,7,8
1,4,37,4,32,1
4,4,25,1,31,6
3,3,4,4,7,0
2,3,16,3,22,0
0,1,20,0,3,6
5,0,44,1,6,2
1,6,33,2,28,0
5,5,4,2,9,8
2,5,28,0,11,5
7,4,27,2,19,5
1,3,13,4,32,0
1,9,15,0,25,6
2,5,30,2,20,5
2,4,35,3,22,1
0,3,23,4,17,0
6,6,22,2,37,4
4,0,14,4,36,7
0,5,27,0,3,2
5,7,21,2,9,7
1,2,7,1,26,6
2,7,46,1,18,11
1,5,31,1,26,0
1,5,36,0,25,0
7,7,9,4,23,8
4,4,4,4,36,6
6,8,28,0,29,2
1,4,25,3,30,6
3,4,23,3,5,3
2,9,47,4,24,0
2,3,17,1,18,0
2,9,10,2,20,8
1,9,5,1,26,11
1,6,40,2,28,6
7,5,30,3,21,0
1,5,30,3,30,4
3,6,34,4,7,2
4,4,42,3,35,1
2,4,22,0,11,1
7,2,18,0,10,0
6,5,5,1,34,5
4,6,36,1,31,0
1,3,22,3,30,11
1,5,4,1,26,7
3,5,41,1,1,1
3,6,37,4,7,0
1,1,32,3,30,3
3,4,4,2,4,0
3,5,50,2,4,11
6,6,2,4,39,5
1,4,49,3,30,5
2,6,15,4,24,3
7,7,17,4,23,3
1,5,13,3,30,0
1,6,24,3,30,2
1,1,40,4,32,4
2,1,22,0,11,8
1,4,34,4,32,3
1,5,49,4,32,11
3,7,5,0,0,7
7,5,50,1,16,0
2,5,27,1,18,5
2,4,2,0,11,3
3,2,44,3,5,8
4,4,15,3,35,9
0,4,47,2,12,1
5,7,0,1,6,0
4,5,18,4,36,8
1,5,37,2,28,10
6,6,11,4,39,5
5,5,22,3,13,7
2,5,6,2,20,0
4,3,1,2,33,2
3,9,39,3,5,2
1,6,41,2,28,4
4,6,19,1,31,2
1,7,34,0,25,2
3,1,41,2,4,8
4,4,3,0,27,1
7,6,14,4,23,2
1,6,48,2,28,1
4,9,12,2,33,11
1,6,24,2,28,3
4,6,37,1,31,5
0,5,17,2,12,7
0,1,35,4,17,2
2,9,40,3,22,7
1,4,30,1,26,11
3,6,8,4,7,11
1,5,38,0,25,8
1,4,4,1,26,5
3,7,44,0,0,11
3,5,27,1,1,4
4,6,6,4,36,8
4,2,23,3,35,7
2,3,13,2,20,1
4,4,45,1,31,0
6,6,42,3,38,10
1,4,34,3,30,9
0,3,1,4,17,5
1,3,26,1,26,3
1,4,2,3,30,4
3,4,23,2,4,4
1,5,8,3,30,5
7,6,9,0,10,7
1,5,28,2,28,3
2,4,6,1,18,0
2,9,9,2,20,8
1,7,31,2,28,9
2,3,32,3,22,6
2,2,1,3,22,0
1,6,33,3,30,0
3,3,17,3,5,0
1,8,23,2,28,4
7,3,0,2,19,4
7,1,12,2,19,6
2,1,21,3,22,3
1,4,46,4,32,7
4,2,2,0,27,0
1,4,26,4,32,2
3,0,32,3,5,8
4,4,47,2,33,0
2,6,12,4,24,9
3,6,43,2,4,0
6,4,17,2,37,0
1,5,47,1,26,1
7,1,43,2,19,11
7,6,49,4,23,3
3,6,9,4,7,10
2,3,50,0,11,8
1,4,29,2,28,1
1,4,0,1,26,10
6,3,26,1,34,6
1,9,33,4,32,3
1,4,31,3,30,5
2,5,2,0,11,1
1,5,37,4,32,5
7,5,49,2,19,7
3,4,23,2,4,2
1,9,13,1,26,2
2,9,8,4,24,11
2,4,44,4,24,6
2,7,48,4,24,10
1,5,30,3,30,9
2,3,13,4,24,3
1,3,38,3,30,0
7,6,29,0,10,0
3,8,29,3,5,1
3,6,32,0,0,10
4,8,13,2,33,0
6,5,38,3,38,10
1,6,24,2,28,1
3,5,23,3,5,9
2,8,18,0,11,11
1,4,25,4,32,6
4,5,3,3,35,1
7,7,10,2,19,2
1,4,36,3,30,6
1,6,31,0,25,5
0,6,11,2,12,10
1,8,4,1,26,10
4,4,37,1,31,10
0,2,14,2,12,7
1,9,51,0,25,9
3,3,49,0,0,7
2,4,16,4,24,4
3,1,12,2,4,9
2,5,37,0,11,2
7,6,42,4,23,11
2,4,47,2,20,5
1,6,14,2,28,10
1,5,29,0,25,0
2,6,35,0,11,10
4,5,27,0,27,10
2,6,27,3,22,4
6,0,4,4,39,6
1,4,44,0,25,2
1,7,25,1,26,11
2,4,10,4,24,0
6,6,21,1,34,0
2,3,49,1,18,3
3,8,39,1,1,5
1,1,31,2,28,3
7,4,25,1,16,11
1,4,43,1,26,4
2,5,0,4,24,0
4,2,23,3,35,8
4,4,4,4,36,2
5,4,35,4,14,8
1,6,31,0,25,1
7,2,5,3,21,4
1,3,6,2,28,3
1,5,36,4,32,4
1,5,32,2,28,1
7,2,22,1,16,1
1,5,4,1,26,4
7,4,24,0,10,8
1,5,25,0,25,9
1,6,28,4,32,2
3,7,45,2,4,10
1,3,28,1,26,5
1,1,5,2,28,8
7,7,33,3,21,5
2,3,16,3,22,10
1,7,41,1,26,10
1,9,16,2,28,6
4,4,17,2,33,1
6,3,21,1,34,0
1,4,46,1,26,0
4,7,33,3,35,10
6,5,17,4,39,8
3,6,28,3,5,10
7,6,22,4,23,7
1,4,45,4,32,1
3,5,8,1,1,2
1,5,38,3,30,1
1,3,42,4,32,11
5,4,46,3,13,5
1,8,47,2,28,2
5,0,26,3,13,2
4,6,0,2,33,11
7,5,15,2,19,7
1,8,28,0,25,7
4,3,23,0,27,7
1,4,50,2,28,7
1,2,37,4,32,9
0,0,4,4,17,1
0,2,15,0,3,3
3,3,13,2,4,2
3,3,3,1,1,11
2,7,33,1,18,1
1,6,25,4,32,10
5,6,2,0,2,2
3,4,48,0,0,6
3,0,29,3,5,10
3,4,25,4,7,2
5,0,34,3,13,10
1,0,46,2,28,8
1,4,35,3,30,6
1,0,19,1,26,6
3,3,45,2,4,11
1,7,37,4,32,2
4,9,45,4,36,5
4,7,29,0,27,8
1,7,24,2,28,10
1,5,4,0,25,5
3,1,3,1,1,0
1,6,35,3,30,7
6,1,5,2,37,4
3,6,22,3,5,8
2,6,9,4,24,7
7,1,42,2,19,0
3,6,40,2,4,6
1,3,38,2,28,0
2,5,8,4,24,6
3,6,5,0,0,6
3,4,49,2,4,5
2,5,17,3,22,3
5,1,25,4,14,6
0,9,29,2,12,8
3,9,21,2,4,10
7,1,19,3,21,1
4,4,10,2,33,9
7,2,10,1,16,3
0,6,13,1,8,11
4,5,24,1,31,7
1,4,11,3,30,0
1,6,33,1,26,6
2,7,48,3,22,5
1,4,3,1,26,9
3,6,47,1,1,11
1,6,32,4,32,11
2,1,29,2,20,1
6,5,3,2,37,2
2,4,12,0,11,1
7,7,11,2,19,5
1,1,41,1,26,9
1,5,32,2,28,3
3,4,12,4,7,2
4,6,36,0,27,1
4,9,34,4,36,9
1,6,16,1,26,3
1,3,46,2,28,4
1,4,29,2,28,6
2,7,40,2,20,1
3,3,23,0,0,3
1,4,12,3,30,2
1,5,7,0,25,10
4,9,46,4,36,5
7,5,45,2,19,9
1,5,23,3,30,1
4,9,35,0,27,8
1,6,17,3,30,9
1,9,3,4,32,1
3,3,41,1,1,2
5,8,31,2,9,5
1,6,18,4,32,4
4,2,42,1,31,6
1,6,42,1,26,1
1,1,44,0,25,7
4,9,51,2,33,7
4,3,51,2,33,5
1,5,29,4,32,0
3,3,7,0,0,5
7,6,36,0,10,0
5,5,11,2,9,4
1,5,8,3,30,8
1,9,45,2,28,4
1,6,7,3,30,5
1,5,44,2,28,8
1,5,9,3,30,7
4,5,29,1,31,3
2,4,29,0,11,9
7,4,40,4,23,7
1,1,37,0,25,8
2,5,2,1,18,9
1,6,16,2,28,3
3,9,4,3,5,0
3,5,45,1,1,1
1,1,12,3,30,11
4,4,45,2,33,7
6,7,48,1,34,3
1,9,24,1,26,10
1,5,6,4,32,4
7,5,23,2,19,7
3,6,38,0,0,0
1,6,26,3,30,4
7,5,6,4,23,3
1,6,9,2,28,5
1,4,1,2,28,2
7,4,17,0,10,5
0,5,43,1,8,4
1,4,15,1,26,4
2,5,40,2,20,3
1,5,44,0,25,11
1,5,2,1,26,10
7,6,33,0,10,7
2,9,15,0,11,11
2,7,12,4,24,5
1,4,29,4,32,0
1,4,3,3,30,7
1,3,25,3,30,0
3,4,31,0,0,7
6,6,9,3,38,10
1,4,15,1,26,9
2,6,38,3,22,5
1,4,30,1,26,11
1,4,35,4,32,0
2,4,18,3,22,7
3,5,29,3,5,5
4,6,12,3,35,1
3,6,32,1,1,0
2,3,24,0,11,9
1,5,49,2,28,2
7,7,30,4,23,11
3,4,3,1,1,2
1,4,34,2,28,9
2,5,35,2,20,0
3,3,39,2,4,3
7,9,23,4,23,9
1,6,25,4,32,2
4,7,34,4,36,7
4,7,42,1,31,4
2,6,0,1,18,6
2,3,36,2,20,7
2,6,37,2,20,10
3,4,18,3,5,8
2,5,6,0,11,9
1,6,35,1,26,3
7,5,10,1,16,9
3,5,1,1,1,5
4,5,9,2,33,3
2,2,39,1,18,9
1,8,26,1,26,5
3,0,13,0,0,1
7,9,33,3,21,2
4,4,18,0,27,11
1,4,35,3,30,2
2,3,7,1,18,1
5,4,4,0,2,8
6,1,11,4,39,1
7,5,29,2,19,11
6,4,39,4,39,6
2,3,10,1,18,1
7,4,28,1,16,7
0,5,49,2,12,1
3,1,33,0,0,3
2,0,7,2,20,7
2,6,44,3,22,0
3,7,3,0,0,7
7,6,3,1,16,7
1,1,26,1,26,3
1,4,29,4,32,6
6,4,5,2,37,11
4,6,41,1,31,7
3,4,9,1,1,4
1,6,10,2,28,7
4,2,7,3,35,8
3,6,48,4,7,11
4,6,37,1,31,6
3,8,19,2,4,3
1,1,20,2,28,7
3,4,28,0,0,11
4,5,33,0,27,0
3,7,24,1,1,9
3,4,18,0,0,2
7,8,16,4,23,5
1,3,7,0,25,7
5,8,40,2,9,5
4,9,10,4,36,6
1,5,42,1,26,11
4,5,0,3,35,0
5,5,5,2,9,8
3,7,36,2,4,6
2,2,21,4,24,1
3,7,47,3,5,11
1,1,25,0,25,10
6,6,45,4,39,7
1,4,24,4,32,2
1,5,6,4,32,3
7,3,19,3,21,3
3,7,44,0,0,1
4,6,49,4,36,8
1,9,50,4,32,1
2,6,11,2,20,0
3,3,14,4,7,6
1,7,22,2,28,6
4,6,4,3,35,8
3,6,40,2,4,11
4,2,26,1,31,0
2,4,8,2,20,2
4,4,33,0,27,6
1,5,32,3,30,5
2,8,5,3,22,2
7,5,28,3,21,8
4,4,43,3,35,2
5,6,14,1,6,7
1,5,2,1,26,0
2,4,2,0,11,10
7,7,41,3,21,4
5,7,18,0,2,3
1,9,35,0,25,11
1,5,38,4,32,3
4,6,16,4,36,2
1,5,4,2,28,3
1,2,34,2,28,4
6,5,43,4,39,1
1,3,9,3,30,2
3,1,36,2,4,5
1,6,23,1,26,7
7,4,37,4,23,0
1,3,22,2,28,2
3,5,34,0,0,2
6,8,47,4,39,1
1,9,17,0,25,1
1,4,1,3,30,8
1,6,19,3,30,10
2,2,47,1,18,11
1,3,32,2,28,10
1,7,40,3,30,1
2,9,0,0,11,2
1,4,47,0,25,8
3,5,41,4,7,8
2,5,11,1,18,0
1,4,34,1,26,8
1,5,35,2,28,0
1,5,43,2,28,2
7,3,32,4,23,6
1,4,2,3,30,5
2,3,44,0,11,5
1,4,0,0,25,9
0,8,22,3,15,0
6,4,33,3,38,1
1,4,39,3,30,11
1,2,2,3,30,4
1,4,1,3,30,10
7,6,14,1,16,0
1,4,25,3,30,5
1,5,3,3,30,11
1,5,50,2,28,1
3,4,38,2,4,4
3,7,34,2,4,6
3,4,51,2,4,9
4,6,8,1,31,5
3,0,27,3,5,2
1,5,24,2,28,4
7,0,15,0,10,11
7,6,41,2,19,11
1,4,23,0,25,10
1,7,16,2,28,5
4,7,51,2,33,5
7,4,7,4,23,2
1,5,8,1,26,10
3,4,46,1,1,2
1,4,45,0,25,1
0,8,19,0,3,4
1,6,8,4,32,5
1,4,32,0,25,7
5,6,22,4,14,3
4,4,14,1,31,11
1,7,34,1,26,0
7,6,27,0,10,5
2,4,19,2,20,10
4,7,32,0,27,7
4,0,26,0,27,4
7,5,31,3,21,8
2,5,27,4,24,10
1,5,21,0,25,5
2,4,34,0,11,2
5,2,43,4,14,8
1,5,6,2,28,6
4,5,47,1,31,1
7,2,3,1,16,7
2,6,14,4,24,3
3,3,45,2,4,0
4,5,42,3,35,3
2,7,9,3,22,1
7,5,40,0,10,7
1,6,15,0,25,0
2,6,24,2,20,10
1,1,23,4,32,6
1,4,46,4,32,0
1,0,10,4,32,0
4,7,34,0,27,1
7,4,26,4,23,4
1,7,28,0,25,11
0,7,43,3,15,0
4,8,42,3,35,5
6,6,25,2,37,10
0,4,8,4,17,5
1,3,38,3,30,8
3,5,6,1,1,10
2,2,47,3,22,11
1,0,16,1,26,7
3,5,34,2,4,3
7,5,50,0,10,6
1,7,7,1,26,7
0,4,37,0,3,11
1,4,25,4,32,9
7,1,11,2,19,1
1,4,43,3,30,9
1,5,29,3,30,2
2,6,34,1,18,0
7,0,26,3,21,7
1,4,51,1,26,7
3,3,28,3,5,10
2,5,42,2,20,5
2,7,22,3,22,3
7,5,7,3,21,10
7,1,28,1,16,9
0,5,51,3,15,4
5,1,44,4,14,1
1,4,33,1,26,9
7,4,43,2,19,6
1,6,13,0,25,4
4,3,14,2,33,11
0,4,0,2,12,5
1,3,7,0,25,9
7,4,35,4,23,2
2,4,46,3,22,0
1,4,1,4,32,0
2,1,3,3,22,11
3,5,21,0,0,9
1,6,15,3,30,8
1,1,36,0,25,4
1,4,50,1,26,11
1,9,41,4,32,2
0,5,43,3,15,4
3,6,48,2,4,1
6,2,1,3,38,4
1,8,40,4,32,4
1,4,3,0,25,0
4,3,37,1,31,2
1,5,15,2,28,4
2,6,48,0,11,7
1,5,47,1,26,3
4,5,43,4,36,9
2,4,16,1,18,2
2,6,22,2,20,9
1,4,35,2,28,6
3,0,16,2,4,10
1,3,33,3,30,8
7,6,32,1,16,1
1,5,47,1,26,8
1,8,30,1,26,1
0,2,37,0,3,2
1,7,38,3,30,2
0,8,20,1,8,2
0,7,45,4,17,11
1,3,3,1,26,3
3,4,43,2,4,10
3,1,39,0,0,7
1,6,44,3,30,0
5,4,25,1,6,5
1,9,47,0,25,11
0,4,25,3,15,6
3,5,35,2,4,2
3,3,9,0,0,2
2,3,32,2,20,11
3,2,47,4,7,9
2,5,11,3,22,8
2,7,42,3,22,11
4,4,3,3,35,3
4,9,33,0,27,10
3,5,27,2,4,9
2,4,51,4,24,5
7,7,22,2,19,10
3,0,24,0,0,0
0,8,28,3,15,3
1,5,24,0,25,0
2,6,50,3,22,4
5,5,27,2,9,10
2,5,25,3,22,4
3,5,33,3,5,3
3,7,37,4,7,1
5,3,48,2,9,2
4,4,40,1,31,4
1,3,30,3,30,8
1,7,22,1,26,7
0,8,22,2,12,6
1,6,2,1,26,5
4,2,25,2,33,1
1,9,13,3,30,5
7,3,17,4,23,7
6,6,15,0,29,1
1,4,18,1,26,10
2,5,32,3,22,7
5,1,12,0,2,8
3,3,42,1,1,11
1,3,38,0,25,2
0,6,51,0,3,0
1,7,34,0,25,6
1,6,45,0,25,1
1,6,50,2,28,9
1,4,5,3,30,8
1,8,11,3,30,0
3,9,12,3,5,1
1,0,19,1,26,7
0,9,28,4,17,0
2,7,46,4,24,1
4,5,23,4,36,6
6,7,2,0,29,4
1,5,38,0,25,4
4,5,23,4,36,4
1,4,0,0,25,1
1,2,24,1,26,7
1,5,7,4,32,4
1,1,41,3,30,1
1,7,3,0,25,0
1,7,38,0,25,5
3,4,14,2,4,8
0,3,45,2,12,7
2,9,14,3,22,0
1,3,40,2,28,1
5,4,0,0,2,7
2,7,43,0,11,8
7,7,38,2,19,3
3,0,25,2,4,0
5,4,5,4,14,10
1,0,8,1,26,0
1,6,34,0,25,1
2,5,31,2,20,0
5,7,42,1,6,11
7,6,50,2,19,6
0,4,18,2,12,2
3,8,39,4,7,8
4,4,25,1,31,8
1,5,45,4,32,11
4,4,27,4,36,3
7,4,44,1,16,4
1,3,33,3,30,0
1,9,5,3,30,2
2,8,43,4,24,0
2,1,14,1,18,1
1,3,26,1,26,1
7,5,28,3,21,9
1,7,20,3,30,9
0,5,46,1,8,4
2,9,51,4,24,8
1,5,43,0,25,0
5,6,42,3,13,4
4,3,33,3,35,10
1,6,12,2,28,5
1,7,44,1,26,9
1,2,44,3,30,2
2,5,31,2,20,4
1,4,25,3,30,0
1,3,4,4,32,2
5,4,40,4,14,1
2,6,12,0,11,8
5,3,24,1,6,8
1,6,12,0,25,5
1,8,3,2,28,9
1,8,38,0,25,6
2,8,30,0,11,5
7,4,32,0,10,2
5,1,44,2,9,11
3,8,17,4,7,3
2,5,31,4,24,6
1,4,50,0,25,11
0,5,18,3,15,11
0,4,32,2,12,7
2,3,21,1,18,9
0,0,0,0,3,4
4,4,0,1,31,0
5,6,27,1,6,5
1,6,41,1,26,7
5,2,50,2,9,8
2,3,51,3,22,6
3,5,5,3,5,9
3,4,20,2,4,3
1,4,26,1,26,1
1,5,38,4,32,10
1,4,20,0,25,0
4,0,48,3,35,1
3,1,4,2,4,7
3,6,24,0,0,8
6,7,38,1,34,2
1,9,42,2,28,2
7,2,36,1,16,3
1,7,14,4,32,2
1,9,23,2,28,7
7,6,47,3,21,8
2,5,44,3,22,6
2,2,5,2,20,4
7,3,15,1,16,3
1,6,45,4,32,7
1,7,32,0,25,5
6,5,47,2,37,6
1,5,25,1,26,2
1,8,23,4,32,6
1,1,12,4,32,1
1,4,32,2,28,2
1,7,51,4,32,0
5,6,6,3,13,9
0,6,27,1,8,7
1,6,18,3,30,1
2,1,34,1,18,7
3,5,29,3,5,5
4,4,49,1,31,3
4,4,12,2,33,5
1,4,24,3,30,1
1,7,51,4,32,6
1,5,4,1,26,7
4,4,5,4,36,2
4,1,41,1,31,6
2,5,4,0,11,0
4,5,26,3,35,11
5,7,18,3,13,4
3,9,42,2,4,1
1,8,28,2,28,11
3,5,36,3,5,7
3,4,8,1,1,7
2,7,24,0,11,3
3,7,45,1,1,0
6,7,18,1,34,2
2,7,6,2,20,11
3,4,10,3,5,9
0,4,43,0,3,7
1,5,20,0,25,0
7,4,43,0,10,4
6,4,25,1,34,2
1,6,8,2,28,10
5,0,13,3,13,0
1,8,49,4,32,8
1,7,24,4,32,9
2,1,7,4,24,0
2,5,45,0,11,8
3,8,0,0,0,4
3,9,14,4,7,1
7,7,26,4,23,9
7,7,25,4,23,5
6,6,12,3,38,6
3,5,45,1,1,0
3,0,35,3,5,1
1,6,25,0,25,4
2,9,44,2,20,1
2,1,12,0,11,1
4,6,49,2,33,6
2,5,29,4,24,2
7,6,17,0,10,10
2,4,41,4,24,11
1,6,15,0,25,5
0,9,45,4,17,6
1,6,9,3,30,0
6,7,20,0,29,3
0,6,21,2,12,5
3,5,31,4,7,8
2,6,51,2,20,0
5,4,51,0,2,2
4,4,15,1,31,7
2,4,11,1,18,5
3,3,37,0,0,9
1,4,13,0,25,9
1,5,36,0,25,5
1,5,20,2,28,1
4,6,14,3,35,7
3,6,17,0,0,11
3,4,12,3,5,9
4,5,45,1,31,2
2,8,17,2,20,1
1,3,0,2,28,10
2,2,51,0,11,2
3,4,4,2,4,6
1,7,48,1,26,10
3,5,49,2,4,0
2,9,20,1,18,7
1,2,24,3,30,10
3,2,34,3,5,4
4,3,6,3,35,8
3,8,24,0,0,2
1,4,37,0,25,0
1,1,35,1,26,11
0,4,20,2,12,0
4,5,3,2,33,8
7,4,28,4,23,3
1,6,7,0,25,11
2,3,40,2,20,2
1,5,47,3,30,9
1,5,30,2,28,7
1,2,40,3,30,4
1,4,3,2,28,3
3,2,4,0,0,5
1,7,38,3,30,11
7,6,48,3,21,0
2,7,0,0,11,8
3,2,1,3,5,9
3,4,20,1,1,4
1,6,17,2,28,11
6,5,13,2,37,1
2,0,48,2,20,2
1,6,50,2,28,3
3,5,15,2,4,7
1,5,38,2,28,9
2,7,22,0,11,5
4,5,29,2,33,4
1,9,12,2,28,4
1,5,8,2,28,1
0,5,48,0,3,0
2,6,39,0,11,7
3,9,33,1,1,6
0,3,44,0,3,8
1,3,26,0,25,2
0,6,5,1,8,8
1,5,28,3,30,3
1,6,39,0,25,6
1,8,46,4,32,1
6,2,47,1,34,6
7,5,19,2,19,9
4,7,47,4,36,7
3,5,7,3,5,5
4,1,29,0,27,9
3,6,29,3,5,2
7,5,46,1,16,10
2,4,16,3,22,4
4,8,39,3,35,4
1,3,32,4,32,4
2,3,38,1,18,6
0,6,35,2,12,4
1,4,16,2,28,0
1,8,42,1,26,0
1,5,29,1,26,8
2,7,18,4,24,8
4,5,4,2,33,10
3,1,46,3,5,6
1,6,50,2,28,1
3,6,29,0,0,7
1,2,48,3,30,6
3,6,24,4,7,4
6,5,40,1,34,0
1,4,17,1,26,6
7,4,24,3,21,9
2,4,9,4,24,1
2,4,16,4,24,4
1,5,5,1,26,7
1,5,9,2,28,8
1,6,18,4,32,2
1,7,17,3,30,11
2,7,41,1,18,10
3,5,14,1,1,1
1,5,7,0,25,2
1,8,28,2,28,9
7,9,1,0,10,3
6,4,24,0,29,1
1,2,36,3,30,9
3,0,27,3,5,5
2,7,25,3,22,2
4,9,24,2,33,7
6,8,3,3,38,2
6,5,27,3,38,3
5,7,38,1,6,0
1,5,46,4,32,5
3,3,46,0,0,9
1,3,20,4,32,5
6,1,34,4,39,0
3,5,32,2,4,11
7,5,31,2,19,5
2,5,45,1,18,9
5,1,7,0,2,8
3,3,8,0,0,11
1,6,5,3,30,5
5,4,0,2,9,0
5,0,37,4,14,7
3,7,18,2,4,6
7,7,46,0,10,0
1,5,42,0,25,1
7,6,1,2,19,7
4,4,36,0,27,6
7,6,27,0,10,7
2,8,34,3,22,5
1,4,42,2,28,1
1,7,24,2,28,11
2,6,42,2,20,8
7,4,50,3,21,5
4,5,5,3,35,2
1,2,50,4,32,3
0,4,34,3,15,9
6,4,9,3,38,10
7,4,8,4,23,6
3,4,3,2,4,5
1,3,15,2,28,7
1,4,32,2,28,6
0,5,49,4,17,11
3,6,4,4,7,3
1,3,1,4,32,10
